PCLO,ACZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP2R3B,NYREN8,PPP2R3L,PPP2R3LY,PR48,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLCO4A1,OATP-E,OATP1,OATP4A1,OATPE,OATPRP1,POAT,SLC21A12,,,,,,,,,,,,,,,,,,,,,,,,
SLCO3A1,OATP-D,OATP3A1,OATPD,SLC21A11,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLCO1B3,HBLRR,LST-2,LST-3TM13,LST3,OATP-8,OATP1B3,OATP8,SLC21A8,,,,,,,,,,,,,,,,,,,,,,,
IGKV1-5,IGKV,IGKV15,L12,L12a,V1,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR16-16,IGHV3OR1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR16-15,IGHV3OR1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR16-12,IGHV3OR1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR16-11,IGHV3OR1611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR16-10,IGHV3OR1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR16-9,IGHV3OR169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR16-7,IGHV3/OR16-7,IGHV3OR167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1OR16-4,IGHV1OR164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1OR16-3,IGHV1OR163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1OR16-2,IGHV1OR162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1OR16-1,IGHV1OR161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDH20,CDH7L3,Cdh7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4OR15-8,IGHV4OR158,VSIG6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3OR15-7,IGHV3/OR15-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1OR15-6,IGHV1OR156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD5OR15-5B,IGHD5OR155B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD5OR15-5A,IGHD5OR155A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD4OR15-4B,IGHD4OR154B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD4OR15-4A,IGHD4OR154A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD3OR15-3B,IGHD3OR153B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD3OR15-3A,IGHD3OR153A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD2OR15-2B,IGHD2OR152B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD2OR15-2A,IGHD2OR152A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD1OR15-1B,IGHD1OR151B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD1OR15-1A,IGHD1OR151A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIV-44-1,(IV)-44,4-44.1P,IGHVIV441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-82,3-82P,IGHVIII82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-76-1,3-76.1P,IGHVIII761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-67-4,3-67.4P,IGHVIII674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-67-3,3-67.3P,IGHV(III)-6,IGHVIII673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-67-2,3-67.2P,IGHVIII672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-51-1,3-51.1P,IGHVIII511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-47-1,3-47.1P,IGHVIII471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-44,3-44P,IGHVIII44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-38-1,3-38.1P,38-1,IGHVIII381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-26-1,3-26.1P,IGHVIII261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-25-1,3-25.1P,IGHVIII251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-22-2,3-22.2P,IGHVIII222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-16-1,3-16.1P,IGHVIII161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-13-1,3-13.1P,IGHVIII131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-11-1,3-11.1P,IGHVIII111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-5-2,3-05.2P,IGHVIII52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-5-1,3-05.1P,IGHVIII51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVIII-2-1,3-02.1P,IGHVIII21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-78-1,4-78.1P,IGHVII781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-74-1,4-74.1P,IGHVII741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-67-1,4-67.1P,IGHVII671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-65-1,4-65.1P,IGHVII651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-62-1,4-62.1P,IGHVII621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-60-1,4-60.1P,IGHVII601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-53-1,4-53.1P,IGHVII531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-51-2,4-51.2P,IGHVII512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-49-1,4-49.1P,IGHVII491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-46-1,4-46.1P,IGHVII461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-44-2,4-44.2P,IGHVII442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-43-1,4-43.1P,IGHVII431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-40-1,4-40.1P,IGHVII401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-33-1,4-33.1P,IGHVII331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-31-1,4-31.1P,IGHVII311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-30-1,4-30.1P,IGHVII301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-28-1,4-28.1P,IGHVII281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-26-2,4-26.2P,IGHVII262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-22-1,4-22.1P,IGHVII221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-20-1,4-20.1P,IGHVII201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-15-1,4-15.1P,IGHVII151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHVII-1-1,4-01.1P,IGHVII11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV7-81,IGHV781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV7-56,7-56P,IGHV756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV7-40,7-40P,IGHV740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV7-34-1,7-34.1P,IGHV7341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV7-27,7-27P,IGHV727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV6-1,IGHV61,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV5-A,IGHV5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV5-78,5-78P,IGHV578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV5-51,IGHV551,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-38-2,IGHV4-B,IGHV4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-80,4-80P,IGHV480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-61,IGHV461,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-59,IGHV459,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-55,4-55P,IGHV455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-39,IGHV439,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-34,IGHV434,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-31,IGHV431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-30-4,IGHV4-3,IGHV4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-30-2,IGHV4-3,IGHV4302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-30-1,IGHV4-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-28,IGHV428,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV4-4,IGHV44,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-69-1,IGHV3-H,IGHV3H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-38-3,IGHV3-D,IGHV3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-79,3-79P,IGHV379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-76,3-76P,IGHV376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-75,3-75P,IGHV375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-74,IGHV374,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-73,IGHV373,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-72,IGHV372,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-71,3-71P,IGHV3-G,IGHV371,IGHV3G,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-66,IGHV366,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-65,3-65P,IGHV365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-64,IGHV364,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-63,IGHV363,V3-63P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-62,3-62P,IGHV362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-60,3-60P,IGHV360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-57,3-57P,IGHV357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-54,3-54P,IGHV354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-53,IGHV353,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-52,3-52P,IGHV352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-50,3-50P,IGHV350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-49,IGHV349,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-48,IGHV348,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-47,3-47P,IGHV347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-43,IGHV343,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-42,3-42P,IGHV342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-41,3-41P,IGHV341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-38,IGHV338,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-37,3-37P,IGHV337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-36,3-36P,IGHV336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-35,IGHV335,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-33-2,3-33.2P,IGHV3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-33,IGHV333,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-32,3-32P,IGHV332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-30-2,3-30.2P,IGHV3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-30,IGHV330,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-29,3-29P,IGHV329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-25,3-25P,IGHV325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-23,DP47,IGHV323,V3-23,VH26,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-22,3-22P,IGHV322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-21,IGHV321,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-20,IGHV320,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-19,3-19P,IGHV319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-16,IGHV316,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-15,IGHV315,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-13,IGHV313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-11,IGHV311,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-9,IGHV39,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-7,IGHV37,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV3-6,3-06P,IGHV36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV2-70,IGHV270,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV2-26,IGHV226,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV2-10,2-10P,IGHV210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV2-5,IGHV25,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-69-2,IGHV1-F,IGHV1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-38-4,IGHV1-C,IGHV1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-69,IGHV1-E,IGHV169,IGHV1E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-68,1-68P,IGHV168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-67,1-67P,IGHV167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-58,IGHV158,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-46,IGHV146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-45,IGHV145,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-24,IGHV124,VH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-18,IGHV118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-17,1-17P,IGHV117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-14,1-14P,IGHV114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-12,1-12P,IGHV112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-8,IGHV18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-3,IGHV13,VI-3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV1-2,IGHV12,V35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ6,JH6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ5,JH5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ4,JH4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ3P,Jpsi3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ3,JH3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ2P,Jpsi2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ2,JH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ1P,J-psi-1,Jpsi1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHJ1,JH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD7-27,DHQ52,IGHD727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD6-25,IGHD625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD6-19,IGHD619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD6-13,DN1,IGHD613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD6-6,D(N4),IGHD66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD5-24,IGHD524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD5-18,IGHD518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD5-12,DK1,IGHD512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD5-5,DK4,IGHD55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD4-23,IGHD423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD4-17,IGHD417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD4-11,DA1,IGHD411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD4-4,DA4,IGHD44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD3-22,IGHD322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD3-16,IGHD316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD3-10,DXP'1,IGHD310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD3-9,DXP1,IGHD39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD3-3,DXP4,IGHD33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD2-21,IGHD221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD2-15,D2,IGHD215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD2-8,DLR1,IGHD28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD2-2,IGHD22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD1-26,IGHD126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD1-20,IGHD120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD1-14,DM2,IGHD114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD1-7,DM1,IGHD17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHD1-1,IGHD11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKIRAS2,KBRAS2,kappaB-Ras2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKIRAS1,KBRAS1,kappaB-Ras1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDH19,CDH7,CDH7L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLL1,DELTA1,DL1,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYPLIP2,FCHL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDV3,hDV103S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDV2,hDV102S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDV1,hDV101S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDJ4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDJ3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDJ2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDJ1,TCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDD3,TCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDD2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDD1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDC,TCRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV23OR9-2,TCRBV19S2O,TCRBV23S2,TRBV23OR92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBVB,TCRBV34S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBVA,TCRBV33S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV30,TCRBV20S1A1N2,TCRBV30S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV29-1,TCRBV29S1,TCRBV4S1A1T,TRBV291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV28,TCRBV28S1,TCRBV3S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV27,TCRBV14S1,TCRBV27S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV26,TCRBV26S1,TCRBV28S1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV25-1,TCRBV11S1A1T,TCRBV25S1,TRBV251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV24-1,TCRBV15S1,TCRBV24S1,TRBV241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV23-1,TCRBV19S1P,TCRBV23S1,TRBV231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV22-1,TCRBV22S1,TCRBV29S1P,TRBV22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV21-1,TCRBV10S1P,TCRBV21S1,TRBV211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV20-1,TCRBV20S1,TCRBV2S1,TRBV201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV19,TCRBV17S1A1T,TCRBV19S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV18,TCRBV18S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV17,TCRBV17S1,TCRBV26S1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV16,BV25S1J1.2,TCRBV16S1,TCRBV25S1A2PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV15,TCRBV15S1,TCRBV24S1A3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV14,TCRBV14S1,TCRBV16S1A1N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV13,TCRBV13S1,TCRBV23S1A2T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV12-5,TCRBV12S5,TCRBV8S3,TRBV125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV12-4,TCRBV12S4,TCRBV8S2A1T,TRBV124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV12-3,TCRBV12S3,TCRBV8S1,TRBV123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV12-2,TCRBV12S2,TCRBV8S5P,TRBV122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV12-1,TCRBV12S1,TCRBV8S4P,TRBV121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV11-3,TCRBV11S3,TCRBV21S2A2,TRBV113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV11-2,TCRBV11S2,TCRBV21S3A2N2T,TRBV112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV11-1,TCRBV11S1,TCRBV21S1,TRBV111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV10-3,TCRBV10S3,TCRBV12S1A1N2,TRBV103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV10-2,TCRBV10S2,TCRBV12S3,TRBV102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV10-1,TCRBV10S1,TCRBV12S2,TCRBV12S2A1T,TRBV101,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV9,TCRBV1S1A1N1,TCRBV9S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV8-2,TCRBV32S1P,TRBV82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV8-1,TCRBV30S1P,TCRBV8S1P,TRBV81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-9,TCRBV6S4A1,TCRBV7S9,TRBV79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-8,TCRBV6S2A1N1T,TCRBV7S8,TRBV78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-7,TCRBV6S6A2T,TCRBV7S7,TRBV77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-6,TCRBV6S3A1N1T,TCRBV7S6,TRBV76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-5,TCRBV6S9P,TCRBV7S5,TRBV75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-4,TCRBV6S8A2T,TCRBV7S4,TRBV74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-3,TCRBV6S1A1N1,TCRBV7S3,TRBV73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-2,TCRBV6S5A1N1,TCRBV6S5A2,TCRBV7S2,TRBV72,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV7-1,TCRBV6S7P,TCRBV7S1,TRBV71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-9,TCRBV13S4,TCRBV6S9,TRBV69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-8,TCRBV13S7P,TCRBV6S8,TRBV68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-7,TCRBV13S8P,TCRBV6S7,TRBV67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-6,TCRBV13S6A2T,TCRBV6S6,TRBV66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-5,TCRBV13S1,TCRBV6S5,TRBV65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-4,TCRBV13S5,TCRBV6S4,TRBV64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-3,TCRBV13S9/13S2A1T,TCRBV6S3,TRBV63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-2,TCRBV13S2,TCRBV13S2A1T,TCRBV6S2,TRBV62,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV6-1,TCRBV13S3,TCRBV6S1,TRBV61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV5-8,TCRBV5S4A2T,TCRBV5S8,TRBV58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV5-7,TCRBV5S7,TCRBV5S7P,TRBV57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV5-6,TCRBV5S2,TCRBV5S6,TRBV56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRBV5-5,TCRBV5S3A2T,TCRBV5S5,TRBV55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
